Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2017,4,16,6,30,16,0.57,0.173,0.7,0,0,0,0,0,-5,0,0,0,0,0.3,23.32,92.55,0.91,0.14,961,1.2,299,1.3,,,,,,,,,,,,,,,,,,
2017,4,16,7,30,19.6,0.58,0.167,0.7,64,355,130,0,0,-3.8,64,355,0,130,0.301,20.27,79.29,0.91,0.14,962,1.2,318,1.9,,,,,,,,,,,,,,,,,,
2017,4,16,8,30,23.7,0.65,0.154,0.7,102,655,368,0,0,-3.1,102,655,0,368,0.302,16.63,65.99,0.91,0.14,962,1.1,336,2.3,,,,,,,,,,,,,,,,,,
2017,4,16,9,30,27,0.73,0.142,0.7,119,801,604,0,0,-3.3,119,801,0,604,0.303,13.48,52.68,0.91,0.14,962,1.1,264,3,,,,,,,,,,,,,,,,,,
2017,4,16,10,30,28.9,0.78,0.134,0.7,128,882,808,0,0,-3.8,128,882,0,808,0.305,11.59,39.65,0.91,0.14,962,1,4,3.9,,,,,,,,,,,,,,,,,,
2017,4,16,11,30,30.2,0.8,0.132,0.7,135,922,953,0,0,-4.2,135,922,0,953,0.306,10.46,27.54,0.91,0.14,961,1,10,4.3,,,,,,,,,,,,,,,,,,
2017,4,16,12,30,31.1,0.79,0.132,0.7,140,938,1030,0,0,-4.3,140,938,0,1030,0.303,9.88,18.47,0.91,0.14,960,1,15,4.5,,,,,,,,,,,,,,,,,,
2017,4,16,13,30,31.6,0.76,0.134,0.7,141,937,1033,0,0,-4.3,141,937,0,1033,0.298,9.61,17.96,0.91,0.14,959,1,17,4.6,,,,,,,,,,,,,,,,,,
2017,4,16,14,30,31.7,0.73,0.141,0.7,141,912,957,0,0,-4.2,141,912,0,957,0.295,9.57,26.53,0.91,0.14,959,1.1,17,4.6,,,,,,,,,,,,,,,,,,
2017,4,16,15,30,31.4,0.69,0.149,0.7,137,869,817,0,0,-4.2,137,869,0,817,0.293,9.75,38.49,0.91,0.14,958,1.1,19,4.6,,,,,,,,,,,,,,,,,,
2017,4,16,16,30,30.7,0.65,0.155,0.7,126,795,622,0,0,-4.2,126,795,0,622,0.293,10.19,51.46,0.91,0.14,957,1.1,24,4.4,,,,,,,,,,,,,,,,,,
2017,4,16,17,30,29.4,0.62,0.16,0.7,106,660,388,0,0,-4.1,106,660,0,388,0.292,11.07,64.75,0.91,0.14,957,1.2,30,3.9,,,,,,,,,,,,,,,,,,
2017,4,16,18,30,26.9,0.62,0.165,0.7,69,398,151,0,0,-3.8,69,398,0,151,0.292,13.03,78.05,0.91,0.14,957,1.2,42,2.7,,,,,,,,,,,,,,,,,,
2017,4,16,19,30,23.4,0.62,0.168,0.7,0,0,0,0,0,-3.4,0,0,0,0,0.293,16.54,91.3,0.91,0.14,958,1.3,60,1.8,,,,,,,,,,,,,,,,,,
2017,4,16,20,30,22.1,0.63,0.169,0.7,0,0,0,0,0,-3.4,0,0,0,0,0.295,17.9,104.13,0.91,0.14,958,1.3,79,1.7,,,,,,,,,,,,,,,,,,
2017,4,16,21,30,21.1,0.64,0.168,0.7,0,0,0,0,0,-3.4,0,0,0,0,0.297,19.03,116.32,0.91,0.14,959,1.3,108,1.4,,,,,,,,,,,,,,,,,,
2017,4,16,22,30,20,0.63,0.164,0.7,0,0,0,0,0,-3.5,0,0,0,0,0.298,20.24,127.36,0.91,0.14,959,1.3,147,1.3,,,,,,,,,,,,,,,,,,
2017,4,16,23,30,19,0.62,0.16,0.7,0,0,0,0,0,-3.7,0,0,0,0,0.299,21.2,136.32,0.91,0.14,959,1.2,182,1.5,,,,,,,,,,,,,,,,,,
2017,4,17,0,30,18.3,0.61,0.158,0.7,0,0,0,0,0,-4.1,0,0,0,0,0.298,21.57,141.69,0.91,0.14,959,1.2,205,1.9,,,,,,,,,,,,,,,,,,
2017,4,17,1,30,17.8,0.58,0.162,0.7,0,0,0,0,0,-4.5,0,0,0,0,0.298,21.54,141.91,0.91,0.14,958,1.2,218,2.2,,,,,,,,,,,,,,,,,,
2017,4,17,2,30,17.4,0.53,0.172,0.7,0,0,0,0,0,-4.8,0,0,0,0,0.298,21.67,136.9,0.91,0.14,957,1.2,224,2.4,,,,,,,,,,,,,,,,,,
2017,4,17,3,30,17,0.48,0.185,0.7,0,0,0,0,0,-4.7,0,0,0,0,0.298,22.28,128.16,0.92,0.14,957,1.2,229,2.5,,,,,,,,,,,,,,,,,,
2017,4,17,4,30,16.7,0.43,0.199,0.7,0,0,0,0,0,-4.6,0,0,0,0,0.299,23,117.25,0.92,0.14,957,1.2,233,2.5,,,,,,,,,,,,,,,,,,
2017,4,17,5,30,16.5,0.4,0.209,0.7,0,0,0,0,0,-4.3,0,0,0,0,0.3,23.66,105.13,0.92,0.14,957,1.2,239,2.5,,,,,,,,,,,,,,,,,,
2017,4,17,6,30,17.4,0.38,0.211,0.7,0,0,0,0,0,-4.1,0,0,0,0,0.301,22.69,92.33,0.92,0.14,957,1.2,254,2.9,,,,,,,,,,,,,,,,,,
2017,4,17,7,30,21,0.37,0.217,0.7,74,281,127,0,0,-3.8,74,281,0,127,0.303,18.64,79.09,0.92,0.14,958,1.2,278,4.1,,,,,,,,,,,,,,,,,,
2017,4,17,8,30,24.4,0.34,0.229,0.7,130,549,355,0,0,-2.8,130,549,0,355,0.305,16.29,65.79,0.92,0.14,959,1.2,297,4.3,,,,,,,,,,,,,,,,,,
2017,4,17,9,30,27.6,0.31,0.246,0.7,168,678,581,0,0,-2.2,168,678,0,581,0.306,14.15,52.47,0.92,0.14,959,1.2,300,4,,,,,,,,,,,,,,,,,,
2017,4,17,10,30,29.7,0.29,0.259,0.7,195,750,774,0,0,-2.1,195,750,0,774,0.307,12.55,39.43,0.92,0.14,959,1.2,301,3.5,,,,,,,,,,,,,,,,,,
2017,4,17,11,30,31.5,0.29,0.253,0.7,205,802,918,0,0,-2.5,205,802,0,918,0.307,11.04,27.27,0.92,0.14,958,1.2,301,3.3,,,,,,,,,,,,,,,,,,
2017,4,17,12,30,32.8,0.31,0.235,0.7,199,838,996,0,0,-2.9,199,838,0,996,0.307,9.98,18.12,0.91,0.14,958,1.2,300,3.2,,,,,,,,,,,,,,,,,,
2017,4,17,13,30,33.8,0.33,0.217,0.7,191,857,1007,0,0,-3.2,191,857,0,1007,0.305,9.19,17.65,0.91,0.14,957,1.1,298,3.2,,,,,,,,,,,,,,,,,,
2017,4,17,14,30,34.2,0.34,0.209,0.7,181,845,938,0,0,-3.5,181,845,0,938,0.304,8.82,26.34,0.91,0.14,956,1.1,298,3.4,,,,,,,,,,,,,,,,,,
2017,4,17,15,30,34,0.34,0.209,0.7,170,800,798,0,0,-3.6,170,800,0,798,0.304,8.85,38.36,0.91,0.14,955,1.2,303,3.6,,,,,,,,,,,,,,,,,,
2017,4,17,16,30,33.3,0.33,0.218,0.7,157,715,604,0,0,-3.4,157,715,0,604,0.304,9.28,51.36,0.91,0.14,955,1.2,315,3.7,,,,,,,,,,,,,,,,,,
2017,4,17,17,30,31.7,0.31,0.236,0.7,134,556,372,0,0,-2.9,134,556,0,372,0.303,10.56,64.65,0.91,0.14,956,1.2,337,3.8,,,,,,,,,,,,,,,,,,
2017,4,17,18,30,28.9,0.29,0.266,0.7,87,254,140,0,0,-1.5,87,254,0,140,0.3,13.72,77.95,0.92,0.14,956,1.3,272,4,,,,,,,,,,,,,,,,,,
2017,4,17,19,30,25.5,0.25,0.304,0.7,0,0,0,0,0,0.6,0,0,0,0,0.3,19.59,91.19,0.92,0.14,957,1.4,20,4.6,,,,,,,,,,,,,,,,,,
2017,4,17,20,30,23.7,0.24,0.331,0.7,0,0,0,0,0,2.1,0,0,0,0,0.299,24.3,104,0.92,0.14,959,1.4,25,5.4,,,,,,,,,,,,,,,,,,
2017,4,17,21,30,22.1,0.25,0.32,0.7,0,0,0,0,0,2,0,0,0,0,0.299,26.58,116.15,0.92,0.14,960,1.4,24,5.1,,,,,,,,,,,,,,,,,,
2017,4,17,22,30,21,0.25,0.295,0.7,0,0,0,0,0,1,0,0,0,0,0.298,26.54,127.14,0.92,0.14,960,1.3,22,4.7,,,,,,,,,,,,,,,,,,
2017,4,17,23,30,19.7,0.24,0.287,0.7,0,0,0,0,0,0.2,0,0,0,0,0.297,26.98,136.04,0.92,0.14,961,1.2,23,4.7,,,,,,,,,,,,,,,,,,
2017,4,18,0,30,18.1,0.22,0.298,0.7,0,0,0,0,0,0.4,0,0,0,0,0.296,30.28,141.36,0.92,0.14,961,1.2,25,4.9,,,,,,,,,,,,,,,,,,
2017,4,18,1,30,16.5,0.21,0.31,0.7,0,0,0,0,0,1.7,0,0,0,0,0.295,36.96,141.56,0.92,0.14,961,1.2,26,4.9,,,,,,,,,,,,,,,,,,
2017,4,18,2,30,15.1,0.21,0.306,0.7,0,0,0,0,0,4,0,0,0,0,0.293,47.33,136.57,0.92,0.14,961,1.2,26,4.6,,,,,,,,,,,,,,,,,,
2017,4,18,3,30,14.2,0.24,0.282,0.7,0,0,0,0,0,6.2,0,0,0,0,0.293,58.7,127.87,0.92,0.14,961,1.2,27,4,,,,,,,,,,,,,,,,,,
2017,4,18,4,30,13.4,0.28,0.254,0.7,0,0,0,0,0,7.9,0,0,0,0,0.293,69.28,116.99,0.92,0.14,961,1.2,27,3.5,,,,,,,,,,,,,,,,,,
2017,4,18,5,30,12.7,0.31,0.235,0.7,0,0,0,0,0,9,0,0,0,0,0.293,78.13,104.9,0.92,0.14,961,1.2,29,3,,,,,,,,,,,,,,,,,,
2017,4,18,6,30,12.7,0.33,0.223,0.7,0,0,0,0,0,9.6,0,0,0,0,0.292,81.68,92.12,0.92,0.14,962,1.2,32,2.9,,,,,,,,,,,,,,,,,,
2017,4,18,7,30,14.4,0.34,0.213,0.7,75,289,131,0,0,9.9,75,289,0,131,0.291,74.34,78.88,0.92,0.14,962,1.2,40,3.2,,,,,,,,,,,,,,,,,,
2017,4,18,8,30,17.4,0.34,0.202,0.7,123,585,365,0,0,9.3,123,585,0,365,0.291,58.91,65.59,0.92,0.14,963,1.1,53,3.2,,,,,,,,,,,,,,,,,,
2017,4,18,9,30,21.1,0.34,0.195,0.7,148,734,597,0,0,6.7,148,734,0,597,0.291,39.33,52.27,0.92,0.14,963,1.1,62,3.1,,,,,,,,,,,,,,,,,,
2017,4,18,10,30,24,0.34,0.192,0.7,164,814,794,0,0,4.6,164,814,0,794,0.29,28.5,39.2,0.92,0.14,963,1.1,67,2.6,,,,,,,,,,,,,,,,,,
2017,4,18,11,30,26.3,0.33,0.187,0.7,172,860,938,0,0,3.2,172,860,0,938,0.29,22.54,27,0.92,0.14,963,1.1,81,2,,,,,,,,,,,,,,,,,,
2017,4,18,12,30,28.3,0.33,0.185,0.7,176,881,1015,0,0,1.8,176,881,0,1015,0.289,18.1,17.78,0.92,0.14,962,1.1,109,1.6,,,,,,,,,,,,,,,,,,
2017,4,18,13,30,29.7,0.33,0.184,0.7,175,883,1018,0,0,0.7,175,883,0,1018,0.288,15.4,17.35,0.92,0.14,961,1.1,137,1.7,,,,,,,,,,,,,,,,,,
2017,4,18,14,30,30.6,0.32,0.187,0.7,173,862,946,0,0,-0.2,173,862,0,946,0.287,13.7,26.15,0.92,0.14,960,1.1,153,1.9,,,,,,,,,,,,,,,,,,
2017,4,18,15,30,31,0.31,0.191,0.7,165,818,808,0,0,-1,165,818,0,808,0.286,12.7,38.23,0.92,0.14,959,1.1,159,2.2,,,,,,,,,,,,,,,,,,
2017,4,18,16,30,30.7,0.3,0.196,0.7,150,736,611,0,0,-1.5,150,736,0,611,0.286,12.44,51.25,0.92,0.14,959,1.2,158,2.3,,,,,,,,,,,,,,,,,,
2017,4,18,17,30,29.9,0.29,0.2,0.7,125,596,382,0,0,-1.8,125,596,0,382,0.285,12.68,64.55,0.92,0.14,959,1.2,154,2.3,,,,,,,,,,,,,,,,,,
2017,4,18,18,30,27.6,0.29,0.202,0.7,80,330,149,0,0,-1.8,80,330,0,149,0.285,14.52,77.85,0.92,0.14,959,1.1,143,2,,,,,,,,,,,,,,,,,,
2017,4,18,19,30,24.1,0.28,0.203,0.7,0,0,0,0,0,-1.2,0,0,0,0,0.285,18.68,91.07,0.92,0.14,960,1.1,130,1.6,,,,,,,,,,,,,,,,,,
2017,4,18,20,30,22.4,0.28,0.204,0.7,0,0,0,0,0,-0.8,0,0,0,0,0.284,21.27,103.86,0.92,0.14,960,1.1,121,1.5,,,,,,,,,,,,,,,,,,
2017,4,18,21,30,20.9,0.28,0.202,0.7,0,0,0,0,0,-0.6,0,0,0,0,0.283,23.76,115.98,0.92,0.14,961,1.1,112,1.4,,,,,,,,,,,,,,,,,,
2017,4,18,22,30,19.6,0.3,0.199,0.7,0,0,0,0,0,-0.4,0,0,0,0,0.283,26.03,126.93,0.92,0.14,961,1.1,104,1.3,,,,,,,,,,,,,,,,,,
2017,4,18,23,30,18.6,0.33,0.196,0.7,0,0,0,0,0,-0.3,0,0,0,0,0.282,27.99,135.77,0.92,0.14,961,1.1,101,1.2,,,,,,,,,,,,,,,,,,
2017,4,19,0,30,17.6,0.32,0.186,0.7,0,0,0,0,0,-0.1,0,0,0,0,0.282,30.13,141.03,0.92,0.14,961,1,104,1.2,,,,,,,,,,,,,,,,,,
2017,4,19,1,30,16.8,0.31,0.178,0.7,0,0,0,0,0,0,0,0,0,0,0.282,32.01,141.21,0.92,0.14,961,1,113,1.1,,,,,,,,,,,,,,,,,,
2017,4,19,2,30,16.1,0.32,0.174,0.7,0,0,0,0,0,0.1,0,0,0,0,0.282,33.72,136.24,0.92,0.14,961,1,125,1.1,,,,,,,,,,,,,,,,,,
2017,4,19,3,30,15.7,0.32,0.172,0.7,0,0,0,0,0,0.2,0,0,0,0,0.283,34.75,127.58,0.92,0.14,960,1,140,1,,,,,,,,,,,,,,,,,,
2017,4,19,4,30,15.2,0.33,0.17,0.7,0,0,0,0,0,0.2,0,0,0,0,0.284,36.04,116.73,0.92,0.14,961,0.9,157,1.1,,,,,,,,,,,,,,,,,,
2017,4,19,5,30,14.7,0.34,0.167,0.7,0,0,0,0,0,0.3,0,0,0,0,0.285,37.31,104.67,0.92,0.14,961,0.9,171,1.2,,,,,,,,,,,,,,,,,,
2017,4,19,6,30,15.1,0.34,0.165,0.7,0,0,0,0,0,0.3,0,0,0,0,0.285,36.41,91.91,0.92,0.14,961,0.9,181,1.6,,,,,,,,,,,,,,,,,,
2017,4,19,7,30,18.2,0.34,0.164,0.7,70,365,142,0,0,0.3,70,365,0,142,0.285,29.98,78.69,0.92,0.14,962,0.9,184,2.9,,,,,,,,,,,,,,,,,,
2017,4,19,8,30,21.8,0.34,0.164,0.7,112,640,378,0,0,0.3,112,640,0,378,0.285,23.96,65.4,0.92,0.14,962,0.9,178,3.7,,,,,,,,,,,,,,,,,,
2017,4,19,9,30,25.8,0.34,0.167,0.7,137,771,611,0,0,-0.2,137,771,0,611,0.285,18.17,52.07,0.92,0.14,962,0.9,175,4.2,,,,,,,,,,,,,,,,,,
2017,4,19,10,30,28.8,0.34,0.17,0.7,154,842,808,0,0,-1.2,154,842,0,808,0.285,14.14,38.99,0.92,0.14,962,0.9,176,4.1,,,,,,,,,,,,,,,,,,
2017,4,19,11,30,30.8,0.33,0.171,0.7,165,881,951,0,0,-2.4,165,881,0,951,0.285,11.57,26.74,0.92,0.14,962,0.9,174,4,,,,,,,,,,,,,,,,,,
2017,4,19,12,30,32.4,0.32,0.172,0.7,170,898,1027,0,0,-3.6,170,898,0,1027,0.286,9.68,17.44,0.92,0.14,961,0.9,172,4,,,,,,,,,,,,,,,,,,
2017,4,19,13,30,33.4,0.31,0.173,0.7,171,898,1029,0,0,-4.5,171,898,0,1029,0.286,8.5,17.05,0.92,0.14,960,0.9,170,4,,,,,,,,,,,,,,,,,,
2017,4,19,14,30,33.9,0.3,0.176,0.7,168,878,957,0,0,-5.3,168,878,0,957,0.286,7.8,25.96,0.92,0.14,959,0.9,167,4,,,,,,,,,,,,,,,,,,
2017,4,19,15,30,33.8,0.3,0.179,0.7,160,836,818,0,0,-5.8,160,836,0,818,0.287,7.55,38.1,0.92,0.14,959,0.9,164,3.9,,,,,,,,,,,,,,,,,,
2017,4,19,16,30,33.3,0.29,0.179,0.7,145,763,623,0,0,-6.1,145,763,0,623,0.287,7.58,51.15,0.92,0.14,959,0.9,161,3.7,,,,,,,,,,,,,,,,,,
2017,4,19,17,30,31.9,0.27,0.178,0.7,120,631,392,0,0,-6.2,120,631,0,392,0.287,8.13,64.46,0.92,0.14,959,0.9,158,3.4,,,,,,,,,,,,,,,,,,
2017,4,19,18,30,29,0.28,0.18,0.7,78,365,155,7,8,-5.9,120,127,7,147,0.287,9.85,77.75,0.92,0.14,959,0.9,154,2.5,,,,,,,,,,,,,,,,,,
2017,4,19,19,30,25.4,0.31,0.187,0.7,0,0,0,0,8,-5.4,0,0,0,0,0.286,12.64,90.96,0.92,0.14,959,0.9,152,2.1,,,,,,,,,,,,,,,,,,
2017,4,19,20,30,24.5,0.34,0.192,0.7,0,0,0,0,7,-5.2,0,0,0,0,0.286,13.59,103.72,0.92,0.14,960,0.9,154,2.3,,,,,,,,,,,,,,,,,,
2017,4,19,21,30,23.8,0.35,0.194,0.7,0,0,0,0,7,-5,0,0,0,0,0.285,14.33,115.81,0.92,0.14,960,1,157,2.2,,,,,,,,,,,,,,,,,,
2017,4,19,22,30,22.9,0.35,0.193,0.7,0,0,0,0,7,-5,0,0,0,0,0.284,15.17,126.71,0.92,0.14,960,1,162,2,,,,,,,,,,,,,,,,,,
2017,4,19,23,30,21.9,0.36,0.191,0.7,0,0,0,0,8,-5,0,0,0,0,0.284,16.09,135.5,0.92,0.14,960,1,168,1.8,,,,,,,,,,,,,,,,,,
2017,4,20,0,30,21.1,0.37,0.187,0.7,0,0,0,1,5,-5,0,0,1,0,0.284,16.84,140.7,0.92,0.14,960,1,174,1.7,,,,,,,,,,,,,,,,,,
2017,4,20,1,30,20.4,0.38,0.181,0.7,0,0,0,1,5,-5.1,0,0,1,0,0.284,17.5,140.86,0.92,0.14,959,1,180,1.6,,,,,,,,,,,,,,,,,,
2017,4,20,2,30,19.6,0.39,0.175,0.7,0,0,0,8,6,-5.1,0,0,8,0,0.284,18.38,135.91,0.92,0.14,959,1,186,1.5,,,,,,,,,,,,,,,,,,
2017,4,20,3,30,18.9,0.38,0.165,0.7,0,0,0,8,6,-5.1,0,0,8,0,0.284,19.22,127.29,0.92,0.14,959,0.9,193,1.5,,,,,,,,,,,,,,,,,,
2017,4,20,4,30,18.2,0.36,0.156,0.7,0,0,0,8,6,-5.1,0,0,8,0,0.286,20.15,116.48,0.92,0.14,959,0.9,200,1.5,,,,,,,,,,,,,,,,,,
2017,4,20,5,30,17.5,0.34,0.149,0.7,0,0,0,8,6,-4.9,0,0,8,0,0.288,21.24,104.44,0.92,0.14,959,0.9,205,1.5,,,,,,,,,,,,,,,,,,
2017,4,20,6,30,18.2,0.33,0.146,0.7,0,0,0,8,0,-4.7,0,0,8,0,0.289,20.63,91.7,0.92,0.14,960,0.8,209,1.8,,,,,,,,,,,,,,,,,,
2017,4,20,7,30,22,0.33,0.147,0.7,69,399,148,8,0,-4.4,69,399,8,148,0.288,16.67,78.49,0.92,0.14,960,0.8,207,2.9,,,,,,,,,,,,,,,,,,
2017,4,20,8,30,25.6,0.32,0.147,0.7,107,667,387,8,0,-4.1,107,667,8,387,0.288,13.73,65.21,0.92,0.14,961,0.8,195,3.5,,,,,,,,,,,,,,,,,,
2017,4,20,9,30,29.6,0.32,0.147,0.7,129,797,621,8,0,-4.6,129,797,8,621,0.287,10.54,51.88,0.92,0.14,961,0.8,176,4,,,,,,,,,,,,,,,,,,
2017,4,20,10,30,32,0.31,0.149,0.7,145,865,819,8,0,-5.4,145,865,8,819,0.287,8.59,38.77,0.92,0.14,961,0.8,168,4.6,,,,,,,,,,,,,,,,,,
2017,4,20,11,30,33.5,0.29,0.154,0.7,157,898,961,8,0,-6.1,157,898,8,961,0.287,7.5,26.49,0.92,0.14,960,0.8,166,5,,,,,,,,,,,,,,,,,,
2017,4,20,12,30,34.6,0.27,0.16,0.7,165,910,1035,8,0,-6.5,165,910,8,1035,0.286,6.84,17.11,0.92,0.14,960,0.8,166,5.3,,,,,,,,,,,,,,,,,,
2017,4,20,13,30,35.2,0.25,0.168,0.7,170,903,1035,8,0,-6.7,170,903,8,1035,0.285,6.52,16.75,0.92,0.14,959,0.8,166,5.4,,,,,,,,,,,,,,,,,,
2017,4,20,14,30,35.5,0.23,0.175,0.7,170,880,962,8,0,-6.9,170,880,8,962,0.284,6.31,25.78,0.92,0.14,958,0.8,166,5.3,,,,,,,,,,,,,,,,,,
2017,4,20,15,30,35.3,0.22,0.183,0.7,164,832,821,8,0,-7.2,164,832,8,821,0.284,6.25,37.98,0.92,0.14,958,0.8,167,5.2,,,,,,,,,,,,,,,,,,
2017,4,20,16,30,34.7,0.21,0.19,0.7,152,752,624,8,0,-7.5,152,752,8,624,0.283,6.32,51.05,0.92,0.14,957,0.8,167,5,,,,,,,,,,,,,,,,,,
2017,4,20,17,30,33.2,0.2,0.198,0.7,129,607,391,8,0,-7.6,129,607,8,391,0.284,6.81,64.36,0.92,0.14,957,0.8,166,4.3,,,,,,,,,,,,,,,,,,
2017,4,20,18,30,30.1,0.19,0.203,0.7,83,331,154,8,0,-7.3,83,331,8,154,0.285,8.29,77.65,0.92,0.14,957,0.8,162,2.7,,,,,,,,,,,,,,,,,,
2017,4,20,19,30,26.3,0.19,0.205,0.7,0,0,0,8,0,-7,0,0,8,0,0.286,10.62,90.84,0.92,0.14,958,0.8,155,2,,,,,,,,,,,,,,,,,,
2017,4,20,20,30,24.9,0.19,0.206,0.7,0,0,0,8,0,-7.2,0,0,8,0,0.287,11.37,103.59,0.92,0.14,958,0.8,153,2,,,,,,,,,,,,,,,,,,
2017,4,20,21,30,23.7,0.19,0.206,0.7,0,0,0,8,0,-7.5,0,0,8,0,0.288,11.95,115.64,0.92,0.14,958,0.8,155,2,,,,,,,,,,,,,,,,,,
2017,4,20,22,30,22.6,0.19,0.206,0.7,0,0,0,8,0,-7.8,0,0,8,0,0.288,12.42,126.5,0.92,0.14,958,0.8,159,1.9,,,,,,,,,,,,,,,,,,
2017,4,20,23,30,21.6,0.19,0.206,0.7,0,0,0,8,0,-8.2,0,0,8,0,0.288,12.8,135.22,0.92,0.14,958,0.8,165,1.9,,,,,,,,,,,,,,,,,,
2017,4,21,0,30,20.7,0.19,0.206,0.7,0,0,0,8,0,-8.6,0,0,8,0,0.288,13.13,140.38,0.92,0.14,958,0.8,171,1.8,,,,,,,,,,,,,,,,,,
2017,4,21,1,30,19.9,0.19,0.207,0.7,0,0,0,8,0,-9,0,0,8,0,0.288,13.4,140.51,0.92,0.14,957,0.8,177,1.8,,,,,,,,,,,,,,,,,,
2017,4,21,2,30,19.2,0.19,0.207,0.7,0,0,0,1,0,-9.3,0,0,1,0,0.288,13.65,135.59,0.92,0.15,957,0.8,182,1.8,,,,,,,,,,,,,,,,,,
2017,4,21,3,30,18.5,0.19,0.207,0.7,0,0,0,1,0,-9.6,0,0,1,0,0.289,13.95,127,0.92,0.15,956,0.8,186,1.9,,,,,,,,,,,,,,,,,,
2017,4,21,4,30,17.9,0.19,0.208,0.7,0,0,0,1,0,-9.8,0,0,1,0,0.289,14.24,116.23,0.92,0.15,957,0.8,191,1.9,,,,,,,,,,,,,,,,,,
2017,4,21,5,30,17.4,0.18,0.209,0.7,0,0,0,1,0,-9.9,0,0,1,0,0.289,14.52,104.22,0.92,0.15,957,0.8,196,2,,,,,,,,,,,,,,,,,,
2017,4,21,6,30,18.3,0.18,0.211,0.7,0,0,0,1,0,-10,0,0,1,0,0.29,13.66,91.5,0.92,0.15,957,0.8,201,2.4,,,,,,,,,,,,,,,,,,
2017,4,21,7,30,22.1,0.18,0.213,0.7,81,299,142,1,0,-10.1,81,299,1,142,0.29,10.75,78.3,0.92,0.15,958,0.8,205,3.7,,,,,,,,,,,,,,,,,,
2017,4,21,8,30,25.8,0.18,0.215,0.7,134,579,378,1,0,-10.1,134,579,1,378,0.291,8.59,65.02,0.92,0.15,958,0.7,200,3.8,,,,,,,,,,,,,,,,,,
2017,4,21,9,30,30.4,0.17,0.216,0.7,164,721,611,1,0,-9.9,164,721,1,611,0.291,6.65,51.69,0.92,0.15,958,0.7,187,3.9,,,,,,,,,,,,,,,,,,
2017,4,21,10,30,33.6,0.17,0.22,0.7,184,797,808,1,0,-9.8,184,797,1,808,0.291,5.62,38.57,0.92,0.15,958,0.7,180,4,,,,,,,,,,,,,,,,,,
2017,4,21,11,30,35.2,0.16,0.223,0.7,198,838,950,1,0,-9.7,198,838,1,950,0.293,5.17,26.23,0.92,0.15,957,0.7,176,3.6,,,,,,,,,,,,,,,,,,
2017,4,21,12,30,36.1,0.16,0.23,0.7,207,853,1024,1,0,-9.7,207,853,1,1024,0.295,4.93,16.78,0.92,0.15,957,0.7,174,3.3,,,,,,,,,,,,,,,,,,
2017,4,21,13,30,36.7,0.15,0.24,0.7,213,845,1023,1,0,-9.7,213,845,1,1023,0.296,4.76,16.45,0.92,0.15,956,0.7,172,3.2,,,,,,,,,,,,,,,,,,
2017,4,21,14,30,36.9,0.14,0.251,0.7,213,812,945,1,0,-9.8,213,812,1,945,0.295,4.67,25.61,0.92,0.15,955,0.8,171,3.2,,,,,,,,,,,,,,,,,,
2017,4,21,15,30,36.6,0.13,0.264,0.7,207,755,803,1,0,-9.9,207,755,1,803,0.294,4.72,37.86,0.92,0.15,954,0.8,170,3.1,,,,,,,,,,,,,,,,,,
2017,4,21,16,30,36,0.13,0.275,0.7,190,663,607,1,0,-9.9,190,663,1,607,0.293,4.86,50.95,0.92,0.15,954,0.8,167,3.1,,,,,,,,,,,,,,,,,,
2017,4,21,17,30,34.5,0.12,0.286,0.7,158,504,377,1,0,-9.9,158,504,1,377,0.292,5.27,64.27,0.92,0.15,954,0.8,161,2.7,,,,,,,,,,,,,,,,,,
2017,4,21,18,30,31.3,0.12,0.3,0.7,96,222,144,0,0,-9.3,96,222,0,144,0.292,6.66,77.55,0.92,0.15,954,0.9,150,1.8,,,,,,,,,,,,,,,,,,
2017,4,21,19,30,27.5,0.11,0.318,0.7,0,0,0,0,0,-8.8,0,0,0,0,0.291,8.59,90.19,0.92,0.15,954,0.9,142,1.5,,,,,,,,,,,,,,,,,,
2017,4,21,20,30,26.1,0.11,0.341,0.7,0,0,0,0,0,-8.5,0,0,0,0,0.289,9.59,103.45,0.92,0.15,955,0.9,129,1.3,,,,,,,,,,,,,,,,,,
2017,4,21,21,30,25.3,0.1,0.364,0.7,0,0,0,0,0,-7.2,0,0,0,0,0.289,11.12,115.47,0.92,0.15,956,0.9,84,1.1,,,,,,,,,,,,,,,,,,
2017,4,21,22,30,23.8,0.09,0.4,0.7,0,0,0,0,0,-4.4,0,0,0,0,0.288,15.03,126.28,0.92,0.15,956,1,23,2.4,,,,,,,,,,,,,,,,,,
